URL,Classification
https://sowmya9.blogspot.com/2021/08/46-year-old-male-with-co-left-lower.html,cardiac
https://sowmya9.blogspot.com/2021/08/60-year-old-female-with-chest-pain.html,non-cardiac
https://sowmya9.blogspot.com/2021/08/this-is-online-e-logbook-to-discuss-our.html,non-cardiac
https://sparshsuri.blogspot.com/2022/02/case-of-45yr-old-male-with-dka.html,cardiac
https://spoorthychikati.blogspot.com/2021/05/case-of-48-years-old-female-with-dka.html,cardiac
https://spoorthychikati.blogspot.com/2021/06/a-case-of-65-years-old-female-with.html,non-cardiac
https://spoorthychikati.blogspot.com/2021/06/case-of-36-years-old-male-with-severe.html,non-cardiac
https://srakeshkumarrollno153.blogspot.com/2021/12/53-year-old-female-patient.html,non-cardiac
https://sravanivv180.blogspot.com/2022/02/a-60-year-old-male-with-dka-secondary.html,cardiac
https://sravanivv180.blogspot.com/2022/02/cbble-udhc-similar-cases-case-of-m-with.html,non-cardiac
https://sreeja3100.blogspot.com/2021/08/general-medicine-case-1.html,cardiac
https://sreejadukkipati97.blogspot.com/2021/01/56f-with-co-chest-pain-generalised.html,non-cardiac
https://sreejaellanthakuntarollno49.blogspot.com/2021/06/a-case-of-diabetic-ketoacidosis.html,unknown
https://sreejaellanthakuntarollno49.blogspot.com/2021/07/a-case-of-anaemia-under-evaluation-with.html,unknown
https://sreejaellanthakuntarollno49.blogspot.com/2021/09/is-online-e-log-book-to-discuss-our.html,unknown
https://sreejaellanthakuntarollno49.blogspot.com/2021/09/viral-pyrexia-with-thrombocytopenia.html,unknown
https://sreelekhatondapuelog.blogspot.com/2021/05/a-38-year-old-male-patient-with-viral.html,non-cardiac
https://sreelekhatondapuelog.blogspot.com/2021/05/a-72-year-oldmale-patient-with-viral.html,non-cardiac
https://srilekha77.blogspot.com/2021/05/a-48-year-male-with-viral-pneumonia-due.html,non-cardiac
https://srinaini25.blogspot.com/2021/07/srinaini-roll-no-33-3rd-semester-this.html,non-cardiac
https://sriramkk2k.blogspot.com/2021/08/56yr-old-female-with-dka.html,unknown
https://sriramkk2k.blogspot.com/2021/08/65m-with-uti-with-aki-with-hyponatremia.html,non-cardiac
https://sriramkk2k.blogspot.com/2021/08/case-of-74-year-old-male.html,cardiac
https://sriramkk2k.blogspot.com/2021/11/a-case-of-71-yr-old-male.html,non-cardiac
https://srivani187.blogspot.com/2021/06/a-45-year-old-female-with-seizures.html,unknown
https://ssahamedicalcases.blogspot.com/2022/02/33-yr-old-male-with-co-pus-oozing-out.html,non-cardiac
https://subhashinibandaru.blogspot.com/,non-cardiac
https://suchithakola65.blogspot.com/2021/07/suchitha-kola-65.html,non-cardiac
https://sudhamshireddy.blogspot.com/2021/05/a-65-year-old-female-with-fever.html,cardiac
https://supriyareddy2396.blogspot.com/2021/02/60-yr-old-with-fever-sob-and-cough-from.html,non-cardiac
https://surigimounika.blogspot.com/2020/06/general-medicine-clinical-cases.html,cardiac
https://swarna46.blogspot.com/2021/02/dengue-feverleptispirosis-alcoholic.html,non-cardiac
https://tdurgasri2019.blogspot.com/2021/08/15days-back-pt-had-to-consult-physician.html,non-cardiac
https://tejasree25.blogspot.com/,non-cardiac
https://tejaswini166.blogspot.com/2022/02/cbble-udhc-similar-cases.html,non-cardiac
https://thejaswinipendyala125.blogspot.com/2021/10/22yr-old-female-with-drug-induced-rash.html,non-cardiac
https://thejaswinipendyala125.blogspot.com/2021/10/a-21yr-old-male-with-diabetic.html,non-cardiac
https://thejaswinipendyala125.blogspot.com/2022/01/58-yr-old-male-with-ckd-on-mhd.html,cardiac
https://themedstories.blogspot.com/2020/05/general-medicine-e-log-book.html,non-cardiac
https://trishaalareddy121.blogspot.com/2021/10/17-year-old-with-fever-with.html,non-cardiac
https://trishaalareddy121.blogspot.com/2021/10/43-year-old-male-with-seizures.html,non-cardiac
https://trishaalareddy121.blogspot.com/2021/10/50-yr-old-female-with-acute-gastritis.html,non-cardiac
https://trishaalareddy121.blogspot.com/2021/10/55-year-old-with-altered-sensorium.html,non-cardiac
https://trishaalareddy121.blogspot.com/2021/11/43-year-old-female-with-pancytopenia.html,non-cardiac
https://trishaalareddy121.blogspot.com/2021/11/65-year-old-male-with-anasarca.html,cardiac
https://trishaalareddy121.blogspot.com/2021/11/75-year-old-male-with-altered-sensorium.html,non-cardiac
https://userdrivenhealthcare.blogspot.com/2022/02/a-young-man-with-severe-hypertension.html,cardiac
https://vaibhavi85.blogspot.com/2021/09/general-medicine-case-5.html,non-cardiac
https://vaibhavi85.blogspot.com/2021/12/general-medicine-case-9.html,non-cardiac
https://vaishnavi170.blogspot.com/2022/02/ckd-on-mhd.html,cardiac
https://vaishnaviadepu.blogspot.com/2021/11/clinical-profile-and-evaluation-of-new.html,non-cardiac
https://vaishnavimaguluri138.blogspot.com/2021/05/viral-pneumonia-secondary-to-covid-19.html,unknown
https://vamshichandhan172.blogspot.com/2022/02/cbble-udhc-similar-cases.html,non-cardiac
https://vamsi199925.blogspot.com/2021/12/general-medicine_22.html,non-cardiac
https://vamsi199925.blogspot.com/2021/12/general-medicine.html,cardiac
https://vamsikrishna1996.blogspot.com/2020/10/thesis.html,cardiac
https://vamsikrishna1996.blogspot.com/2020/12/supraja-medicine-elog-nephrology-case.html,non-cardiac
https://vamsikrishna1996.blogspot.com/2021/10/51-year-old-male-farmer-came-with-co.html,unknown
https://varaprasad108.blogspot.com/,non-cardiac
https://varaprasad108.blogspot.com/2021/09/a-52-yr-old-female-homemaker-by.html,cardiac
https://varaprasad108.blogspot.com/2021/10/74-years-old-female-came-to-casualty.html,cardiac
https://varaprasad108.blogspot.com/2021/11/27-year-old-female-patient-presented.html,non-cardiac
https://varaprasad108.blogspot.com/2021/11/45yr-old-male-tractor-driver-came-to.html,non-cardiac
https://varaprasad108.blogspot.com/2021/12/55-y-m-with-heart-failure-copd-below.html,cardiac
https://varaprasad108.blogspot.com/2021/12/57-year-female-with-decreased-urine.html,non-cardiac
https://varshinireddychada.blogspot.com/2021/07/a-30yr-old-male-with-alcoholic-liver.html,non-cardiac
https://varshinireddychada.blogspot.com/2021/07/chief-complaint-year-old-male-patient.html,cardiac
https://varshinireddychada.blogspot.com/2021/08/general-medicine-e-log_14.html,non-cardiac
https://varshinireddychada.blogspot.com/2021/08/general-medicine-e-log_18.html,non-cardiac
https://varunnomula108.blogspot.com/2021/10/56-year-old-male-with-nephrotic.html,unknown
https://varunnomula108.blogspot.com/2021/10/a-38-year-old-male-with-viral-pyrexia.html,unknown
https://varunnomula108.blogspot.com/2021/10/a-40-year-old-male-patient-came-to.html,unknown
https://vasavipakker.blogspot.com/2021/07/a-45-year-old-female-elog.html,cardiac
https://vasishta175.blogspot.com/2022/02/admission-3-and-6-amc-bed-1-patient.html,non-cardiac
https://venkata-phaneendra.blogspot.com/2022/02/a-30-year-male-with-acute-epigastric.html,cardiac
https://vibha-hegde.blogspot.com/2021/10/22-yo-female-with-angioedema.html,non-cardiac
https://vidya36.blogspot.com/2021/05/a-45-year-old-female-with-viral.html,non-cardiac
https://vignatha45.blogspot.com/2021/05/58-years-female-patient-with-viral.html,non-cardiac
https://viharreddy127.blogspot.com/2021/12/47-yr-old-male-with-sob.html,non-cardiac
https://viharreddy127.blogspot.com/2021/12/ckd-ward-21221-update.html,cardiac
https://viharreddy127.blogspot.com/2022/01/53yr-f-with-ckd.html,cardiac
https://vijaydhanush087.blogspot.com/2021/08/65-year-old-female-house-wife-by.html,cardiac
https://vijaydhanush087.blogspot.com/2021/09/18yf.html,cardiac
https://vijaykumarkasturi.blogspot.com/2021/05/65-years-old-male-with-viral-pneumonia.html,non-cardiac
https://vijaykumarkasturi.blogspot.com/2021/09/40-years-old-male-with-anasarca-and.html,cardiac
https://vijaykumarkasturi.blogspot.com/2021/10/15-year-old-male-with-acute-kidney.html,cardiac
https://vikyat133.blogspot.com/2021/03/this-is-online-e-log-book-to-discuss.html,unknown
https://vikyatsarvagna.blogspot.com/2021/12/35-yr-old-male-with-hypoglycemia-and.html,non-cardiac
https://vikyatsarvagna.blogspot.com/2021/12/45-yr-old-female-with-dcmp-with-ef-56.html,cardiac
https://vikyatsarvagna.blogspot.com/2021/12/80-yr-old-male-with-uremic.html,non-cardiac
https://vikyatsarvagna.blogspot.com/2021/12/80-yr-old-male-with-uremic.html=,unknown
https://vikyatsarvagna.blogspot.com/2022/02/44-yr-old-male-with-renal-failure.html,non-cardiac
https://vikyatsarvagna.blogspot.com/2022/02/45-yr-old-female-with.html,non-cardiac
https://virtualmedicalcases.blogspot.com/,cardiac
https://virtualmedicalcases.blogspot.com/2021/03/a-50-year-old-gentleman-with.html,non-cardiac
https://virtualmedicalcases.blogspot.com/2021/12/46-year-old-male-with-fever-abdominal.html,non-cardiac
https://virtualmedicalcases.blogspot.com/2021/12/48-yeat-old-gentleman-with-grade-iv-sob.html,cardiac
https://virtualmedicalcases.blogspot.com/2021/12/50-year-old-female-with-pedal-edema.html,non-cardiac
https://virtualmedicalcases.blogspot.com/2021/12/55-year-old-lady-with-grade-iv-sob-cold.html,cardiac
https://vjeevanreddy179.blogspot.com/2022/02/chronic-pancreatitis-with-pseudocyst.html,cardiac
https://vjeevanreddy179.blogspot.com/2022/02/viral-pyrexia-under-evaluation.html,non-cardiac
https://vyshnavikonakalla.blogspot.com/2021/05/a-40-year-old-lady-with-dysphagia-fever.html,non-cardiac
https://yaminimandava4114.blogspot.com/2021/02/55year-old-male-with-co-fever-cough-and.html,non-cardiac
https://yaminimandava4114.blogspot.com/2021/03/30-year-old-female-with-co-cough-since.html,cardiac
https://yashwanthmynenirollno111.blogspot.com/2021/10/21yr-old-male-mason.html,non-cardiac
https://yashwanthmynenirollno111.blogspot.com/2021/10/a-61ym-with-seizures-secondary-to.html,non-cardiac
https://yashwanthmynenirollno111.blogspot.com/2021/10/a-70year-old-male-with-symmetric.html,non-cardiac
https://yashwanthmynenirollno111.blogspot.com/2021/10/a-70yr-old-with-acute-ischemic-stroke.html,non-cardiac
https://yashwanthmynenirollno111.blogspot.com/2021/11/a-42yr-old-male-with-bilateral-lower.html,cardiac
https://yashwanthmynenirollno111.blogspot.com/2021/11/a-50yr-old-male-with-dilated.html,non-cardiac
https://zainalam59.blogspot.com/2021/09/a-case-of-21m-mason.html,non-cardiac
https://1601006180.blogspot.com/2022/02/incisional-hernia.html,unknown
https://1601006180.blogspot.com/2022/02/medicine-e-log-by-intern.html,unknown
https://1601006180.blogspot.com/2022/02/medicine-e-log-by-nikitha_8.html,unknown
https://96sanjanapalakodeti.blogspot.com/2022/01/clinical-problem-solving.html,cardiac
https://akanksha-poddaturi.blogspot.com/2022/02/55-year-old-female-with-kco-dvt-came.html,non-cardiac
https://alekhya09.blogspot.com/2022/01/a-42-year-old-male.html,unknown
https://alekhya09.blogspot.com/2022/01/bladder-calculi.html,unknown
https://anushaboda189.blogspot.com/2022/01/25-year-old-male-patient-came-to.html,non-cardiac
https://anushaboda189.blogspot.com/2022/01/41year-old-male-patient-came-with-co-of.html,non-cardiac
https://anushachowdaryshivakoti150.blogspot.com/2021/12/40-yr-female-with-acute-infract.html,non-cardiac
https://bdsgmpracticals.blogspot.com/2021/09/bds-gm-university-practical-exams.html,non-cardiac
https://caseopinionsbyrollno156.blogspot.com/2022/02/45-yo-female-with-pain-bl-loin-and.html,cardiac
https://chandanavishwanatham19.blogspot.com/2021/03/17year-old-female-with-recurrent.html,non-cardiac
https://drsaranyaroshni.blogspot.com/2022/02/a-middle-aged-man-with-progressive.html,non-cardiac
https://elogformedicalcasebyintern.blogspot.com/2021/12/28m-with-uremic-seizures-with-ckd-on-mhd.html,non-cardiac
https://elogformedicalcasebyintern.blogspot.com/2021/12/35-f-with-aki-on-ckd.html,cardiac
https://harikrishnarollno55.blogspot.com/2021/11/55-yr-old-male-with-polycystic-kidney.html,non-cardiac
https://harikrishnarollno55.blogspot.com/2022/02/23-yr-old-with-pancytopenia.html,non-cardiac
https://harrisonmedicine99.blogspot.com/2021/02/case-of-29-year-old-male.html,cardiac
https://ishwaryat164.blogspot.com/2022/02/65y-old-with-altered-sensorium.html,non-cardiac
https://jyothi97.blogspot.com/2022/01/55-yr-old-male-with-ckd-on-mhdpt-came.html,cardiac
https://jyothi97.blogspot.com/2022/02/blog-post_2.html,non-cardiac
https://jyothsna113.blogspot.com/2022/01/58year-old-male-with-ckd-on-mhd.html,cardiac
https://karnativaishnavi.blogspot.com/2021/08/cushings-syndrome.html,cardiac
https://kowshikreddy30.blogspot.com/2022/01/55-year-old-female-garden-worker-by.html,non-cardiac
https://kowshikreddy30.blogspot.com/2022/01/blog-post_14.html,non-cardiac
https://kowshikreddy30.blogspot.com/2022/01/blog-post.html,non-cardiac
https://krishnasairapole.blogspot.com/2022/01/28m-with-acute-cva-with-left.html,non-cardiac
https://kshitijsharmamyrollno192cpsjan2022.blogspot.com/2022/01/kshitijsharma-cps-jan-2022.html,non-cardiac
https://manisharanga132.blogspot.com/2022/01/assessmentclinical-problem-solving.html,non-cardiac
https://medcases.blogspot.com/2022/01/58-year-old-male-came-to-hospital-with.html,non-cardiac
https://medcases1.blogspot.com/2022/01/year-old-male-who-is-farmer-by.html,non-cardiac
https://medicinedepartment.blogspot.com/2020/05/informed-patient-consent-and.html,non-cardiac
https://medicinedepartment.blogspot.com/2021/07/,non-cardiac
https://medicinedepartment.blogspot.com/2021/12/medicine-conference-on-theme-clinical.html,non-cardiac
https://medicinedepartment.blogspot.com/2021/12/medicine-conference-on-theme-clinical.html=,unknown
https://medicinedepartment.blogspot.com/2022/01/clinical-problem-solving-prize-jan-2022.html,non-cardiac
https://medicinedepartment.blogspot.com/2022/01/inviting-potential-prize-winners-and.html,non-cardiac
https://medicinedepartment.blogspot.com/2022/01/sample-clinical-problem-solving-logs.html,non-cardiac
https://medicineelogcasesturpusharathchandra.blogspot.com/2022/02/65y-male-with-co-anuria.html,non-cardiac
https://meghana140.blogspot.com/2021/12/32-year-old-male-with-ckd-on-mhd.html,non-cardiac
https://moulika99.blogspot.com/2021/11/blog-post.html,non-cardiac
https://munukutlasaimythili.blogspot.com/2022/01/learning-through-clinical-problem.html,non-cardiac
https://muskaanmenghwani.blogspot.com/2022/01/a-55yr-old-male-patientdaily-wage.html,non-cardiac
https://nikhilvamsi33.blogspot.com/2022/01/25-year-old-male-patient-with-alcohol.html,non-cardiac
https://nikhilvamsi33.blogspot.com/2022/02/30-year-old-female-with-enl.html,non-cardiac
https://nikhithapulipeta130.blogspot.com/2022/02/50ym-follow-up-case.html,non-cardiac
https://nrakshithareddyrollno106.blogspot.com/2022/01/a-case-of-65-year-old-male-with.html,non-cardiac
https://pavangadila123.blogspot.com/2022/01/ckd-patients.html,non-cardiac
https://pavangadila123.blogspot.com/2022/01/derma.html,non-cardiac
https://poreddyjahnavi128.blogspot.com/2021/12/general-medicine.html,non-cardiac
https://poreddyjahnavi128.blogspot.com/2022/01/36year-old-female-with-joint-pains.html,non-cardiac
https://potlapallirashmitha.blogspot.com/2022/01/pericardial-effusion-presenting-as.html,cardiac
https://potlapallirashmitha.blogspot.com/2022/01/pericardial-effusion-presenting-as.html.,unknown
https://pranativ.blogspot.com/2022/01/26-year-p3l3-with-multiple-joint.html,non-cardiac
https://pranativ.blogspot.com/2022/01/55-year-old-with-sweating-and-low-sugars.html,non-cardiac
https://pranativ.blogspot.com/2022/01/61-year-old-farmer-long-distance.html,non-cardiac
https://pranativ.blogspot.com/2022/02/45f-cook-by-occupation.html,non-cardiac
https://prasanthreddy155.blogspot.com/2022/02/new-admission-unit-5-icu-bed-6-50-year.html,non-cardiac
https://prateekpulgurti127.blogspot.com/2022/01/a-case-of-57-year-old-male-with-left.html,non-cardiac
https://rahulpulluru131.blogspot.com/2022/01/a-40-year-old-female-with-left-sided.html,non-cardiac
https://rahulpulluru131.blogspot.com/2022/01/a-55-year-old-female-with-dka-with.html,non-cardiac
https://ramprasad116.blogspot.com/2022/01/this-is-online-e-log-book-to-discuss.html,cardiac
https://ramyatha154.blogspot.com/2022/02/dka-secondary-to-pain-abdomen.html,unknown
https://rhea9895.blogspot.com/2022/01/29-years-old-female-with-co-joint-pains.html,non-cardiac
https://rhea9895.blogspot.com/2022/01/i-would-like-to-give-my-analysis-of.html,non-cardiac
https://riddhibhalla25.blogspot.com/2022/01/general-medicine-assignment-for-month.html,non-cardiac
https://rvnlokeshmedicine.blogspot.com/2022/01/35-yr-old-male-came-complaints-of.html,non-cardiac
https://rvnlokeshmedicine.blogspot.com/2022/01/47-women-present-to-casualty.html,non-cardiac
https://rvnlokeshmedicine.blogspot.com/2022/01/52-yrs-male-patient-came-to-casualty.html,non-cardiac
https://rvnlokeshmedicine.blogspot.com/2022/01/55-yrs-old-male-patient-with-came-with.html,non-cardiac
https://rvnlokeshmedicine.blogspot.com/2022/01/65-yrs-old-male-patient-came-to.html,non-cardiac
https://rvnlokeshmedicine.blogspot.com/2022/01/75-yrs-old-female-patient-came-with.html,cardiac
https://rvnlokeshmedicine.blogspot.com/2022/01/75-yrs-old-male-came-to-casuality-with.html,cardiac
https://rvnlokeshmedicine.blogspot.com/2022/01/85-yrs-old-female-came-to-casuality.html,non-cardiac
https://saisurya100.blogspot.com/2021/10/32-yr-old-man-with-ckd-on-mhd-with.html,non-cardiac
https://sakethvandan174.blogspot.com/2022/02/a-35-year-old-male-with-liver-abscess.html,non-cardiac
https://sanjay129gm.blogspot.com/2022/01/44-year-old-with-ald-and-aki.html,non-cardiac
https://shivanikommineni-elogbookmedicine.blogspot.com/2022/01/45-years-old-p3l3-female-agricultural.html,unknown
https://shivanikommineni-elogbookmedicine.blogspot.com/2022/01/80-yrs-male-with-complaints-of.html,unknown
https://shubhasri98.blogspot.com/2022/01/48-yr-old-patient-ckd.html,non-cardiac
https://shwethajadhav.blogspot.com/2022/01/a-30-year-old-male-with-edema-of-throat.html,non-cardiac
https://shwethajadhav.blogspot.com/2022/01/a-70-year-old-female-with-fever-and.html,non-cardiac
https://shwethajadhav.blogspot.com/2022/01/a-case-of-40-year-old-with-fever-and.html,unknown
https://shwethajadhav.blogspot.com/2022/01/a-case-of-60-year-old-with-fever-and.html,unknown
https://siddamsushmitharollno147.blogspot.com/2021/12/45-year-male-with-shortness-of-breath.html,non-cardiac
https://sravanivv180.blogspot.com/2022/02/a-49-year-old-p2l2-with-multiple.html,cardiac
https://ssahamedicalcases.blogspot.com/2022/02/33-yr-old-male-with-co-pus-oozing-out.html,non-cardiac
https://thejaswinipendyala125.blogspot.com/2022/01/58-yr-old-male-with-ckd-on-mhd.html,cardiac
https://trishaalareddy121.blogspot.com/2022/01/45-year-old-with-pedal-edema.html,non-cardiac
https://trishaalareddy121.blogspot.com/2022/01/60-yr-old-male-pt-with-bl-hydronephrosis.html,non-cardiac
https://tulapavan.blogspot.com/2022/02/a-40-yr-old-female-with-severe-anaemia.html,cardiac
https://vaishnavi170.blogspot.com/2022/02/aki-2-to-left-lower-limb-cellulitis-ckd.html,non-cardiac
https://vamsi199925.blogspot.com/2022/01/this-is-online-e-log-book-to-discuss_27.html,non-cardiac
https://vamsi199925.blogspot.com/2022/01/this-is-online-e-log-book-to-discuss.html,non-cardiac
https://vasishta175.blogspot.com/2022/02/80-year-old-male-with-co-weakness-of.html,non-cardiac
https://vasishta175.blogspot.com/2022/02/yr-old-male-mestri-by-occupation-came.html,cardiac
https://venkata-phaneendra.blogspot.com/2022/02/13-yr-f-with-sickle-cell-crisis.html,non-cardiac
https://venkata-phaneendra.blogspot.com/2022/02/17-yr-female-with-rat-poison-intake-po.html,cardiac
https://venkata-phaneendra.blogspot.com/2022/02/a-38m-with-psoriasis-vulgaris.html,cardiac
https://viharreddy127.blogspot.com/2022/01/60-year-old-male-with-viral-pneumonia.html,non-cardiac
https://viharreddy127.blogspot.com/2022/01/60-yr-old-male.html,non-cardiac
https://virtualmedicalcases.blogspot.com/2022/01/60-year-old-lady-with-sob-on-exertion.html,non-cardiac
https://vjeevanreddy179.blogspot.com/2022/02/chronic-pancreatitis-with-pseudocyst.html,cardiac
https://yashwanthmynenirollno111.blogspot.com/2021/11/a-50yr-old-male-with-dilated.html,non-cardiac
https://yashwanthmynenirollno111.blogspot.com/2022/01/a-55-yr-old-malekco-ckd-with-htn-with.html,non-cardiac
https://ysrinidhireddy182.blogspot.com/2022/02/65-yr-old-male-with-imsc-gr-1-2-in-both.html,non-cardiac
https://adityasamitinjay.blogspot.com/2022/02/quality-improvement-cycle-1-of-teaching.html,non-cardiac
https://ruchithareddy007.blogspot.com/2020/06/e-log-of-p-ruchithareddy.html,cardiac
https://ruchithareddy007.blogspot.com/2020/06/e-log.html,cardiac
https://geethika110.blogspot.com/2020/06/medicine-case.html,non-cardiac
https://mounika96.blogspot.com/2020/05/medicine-case-presentation.html,non-cardiac
https://geethika110.blogspot.com/2020/06/a-20-year-old-water-supplier-who-is.html,non-cardiac
https://preethi1432.blogspot.com/2020/07/blog2.html,non-cardiac
https://nishithatummala006.blogspot.com/2020/08/nishithas-elog.html,non-cardiac
https://ynniharika.blogspot.com/2020/07/a-20-year-old-man-presented-with-chief.html,non-cardiac
https://adityasamitinjay.blogspot.com/2021/08/selected-monthly-electronic-logs.html,non-cardiac
ttps://adityasamitinjay.blogspot.com/2021/08/selected-monthly-electronic-logs.html,unknown
https://nishithatummala006.blogspot.com/2020/08/nishithas-elog.html,non-cardiac
https://adityasamitinjay.blogspot.com/2021/08/selected-monthly-electronic-logs.html,non-cardiac
https://sreeramsripadi.blogspot.com/2020/08/history.html,non-cardiac
https://ynniharika.blogspot.com/2020/08/35-year-old-male-patient-who-is-daily.html,non-cardiac
https://ynniharika.blogspot.com/2020/09/16-year-old-female-with-headache.html,non-cardiac
https://nishithatummala006.blogspot.com/2020/09/a-55-yr-old-with-chronic-inflammatory.html,non-cardiac
https://zuberiasanya.blogspot.com/2020/09/this-is-online-e-log-book-to-discuss.html,cardiac
https://zuberiasanya.blogspot.com/2020/09/hello-everyone.html,non-cardiac
https://adityasamitinjay.blogspot.com/2021/08/selected-monthly-electronic-logs.html,non-cardiac
https://medicinedepartment.blogspot.com/2021/09/2018-bds-batch-internal-assessment-from.html,non-cardiac
http://generalmedicinecase-1.blogspot.com/,unknown
http://anjaliboragala08.blogspot.com/,non-cardiac
http://mantripragadarambabu.blogspot.com/2021/08/case-presentation.html,cardiac
http://snehakareshia75.blogspot.com/,non-cardiac
https://12tejaswini.blogspot.com/2021/08/general-medicine-case-1.html,non-cardiac
https://21buttisonali.blogspot.com/2021/08/general-medicine-case-presentation-1.html,non-cardiac
https://23naveena.blogspot.com/2021/08/is-online-e-log-book-to-discuss-our.html?m=1,non-cardiac
https://abhigna1317.blogspot.com/2021/08/general-medicine-case-2.html,non-cardiac
https://aim4cosmos.blogspot.com/2018/08/blog-post.html,non-cardiac
https://allenkivarsha08.blogspot.com/2021/08/this-is-online-e-log-book-august-112021.html?m=1,non-cardiac
https://aparna1907.blogspot.com/2021/08/general-medcine-case-1.html,non-cardiac
https://ballalshruthi14.blogspot.com/2021/08/case-history-1.html,cardiac
https://bindhusravyakasi2021.blogspot.com/2021/08/general-medicine-case-1.html,non-cardiac
https://bommanagarisravanthi12.blogspot.com/2021/08/case-history-1.html,non-cardiac
https://brahmmanithota.blogspot.com/2021/08/gm-case-history-1.html?m=1,non-cardiac
https://chanimisha24.blogspot.com/2021/08/case-history-1.html,non-cardiac
https://charithakotha.blogspot.com/2021/08/case-history-1.html,non-cardiac
https://chmeghana080600.blogspot.com/2021/09/30-year-old-female-with-ascitis.html,non-cardiac
https://deepika1099.blogspot.com/2021/09/medicine-case-history-1-in-this-online.html,non-cardiac
https://deepika1099.blogspot.com/2021/09/general-medicine-case-2.html'https:/deepika1099.blogspot.com/2021/09/medicine-case-history-1-in-this-online.html',unknown
https://dhanushlakkaraju26.blogspot.com/2021/08/a-65-year-old-woman-with-vomiting.html?m=1,non-cardiac
https://gaddamedhipranaya2018.blogspot.com/2021/08/general-medicine-case.html?m=1,cardiac
https://generalml.blogspot.com/2021/08/general-medicine-case-1.html,cardiac
https://gownialekhya33.blogspot.com/2021/08/general-medicine-case-01-this-is-online.html?m=1,non-cardiac
https://kavyabathula.blogspot.com/2021/08/general-medicine-case-1.html,non-cardiac
https://koppulareshma2021.blogspot.com/2021/08/general-medicine-case-1.html,non-cardiac
https://laxmisri08.blogspot.com/2021/08/case-history-1.html,non-cardiac
https://likhitadadda.blogspot.com/2021/08/general-medicine-case-1.html,non-cardiac
https://manishavarma4667.blogspot.com/2021/08/general-medicine-case-history-1.html,unknown
https://meghanapriya42.blogspot.com/2021/08/case-history-no-1.html,non-cardiac
https://mounikalakshmi242000.blogspot.com/2021/08/case-history-1.html,cardiac
https://mukkalapoojitha2018.blogspot.com/2021/08/general-medicine-case.html,non-cardiac
https://mukkawarshivani2018.blogspot.com/2021/08/general-medicine-case.html,non-cardiac
https://nampellialekhya2021.blogspot.com/2021/08/general-medicine-case-1.html,non-cardiac
https://namrathabongu.blogspot.com/2021/08/gm-case-history-1.html,non-cardiac
https://namrathareddy.blogspot.com/2021/08/102021-65-year-old-woman-presented-to.html,cardiac
https://nikhilapesaru.blogspot.com/2021/08/gm-case-history-1.html,non-cardiac
https://nikhitha70.blogspot.com/2021/08/case-history-1.html?m=1,non-cardiac
https://nikithareddy14.blogspot.com/2021/09/a-45year-old-female-was-bought-to.html,non-cardiac
https://pravalikabejugam.blogspot.com/2021/08/case-2-64-yr-old-woman-with-dry.html?m=1,non-cardiac
https://preethinischala.blogspot.com/2021/09/general-medicine-blog.html,non-cardiac
https://pulyalalikhitha.blogspot.com/2021/08/case-history-1.html?m=1,non-cardiac
https://ramsubhash07.blogspot.com/2021/08/case-history-1.html?m=1,non-cardiac
https://ramsubhash07.blogspot.com/2021/09/nayana-harshaali.html,non-cardiac
https://ramyauppula2018.blogspot.com/2021/08/gm-case-1.html,non-cardiac
https://rashmitha27.blogspot.com/2021/08/case-history-1.html,unknown
https://ruchithaciddenki.blogspot.com/2021/08/general-medicine-cases.html?m=1,non-cardiac
https://sahithi17.blogspot.com/2021/08/general-medicine-case-1.html,cardiac
https://saiaishwarya1890311.blogspot.com/2021/09/case-history.html,cardiac
https://saicharan15.blogspot.com/2021/08/case-history.html,non-cardiac
https://sailikhitha2018.blogspot.com/2021/08/general-medicine-case-1.html,non-cardiac
https://saisharanyapeddi.blogspot.com/2021/08/102021-65-year-old-woman-presented-to.html,cardiac
https://shaiknadiya72.blogspot.com/2021/08/case-history-01.html?m=1,non-cardiac
https://shalinitakur.blogspot.com/2021/08/general-medicine-case-presentation-1.html,non-cardiac
https://shivangi2109.blogspot.com/2021/08/case-history-1.html?m=1,cardiac
https://soumyagoud08.blogspot.com/2021/08/case-history-of-nalgonda-patient.html?m=1,non-cardiac
https://sushmitharamisetty.blogspot.com/2021/08/65-r-sushmitha.html?m=1,non-cardiac
https://swetha03.blogspot.com/2021/08/case-sheet-1.html,non-cardiac
https://uppuanusha.blogspot.com/2021/08/60-years-old-female-with-history-of.html,non-cardiac
https://vaibhavi85.blogspot.com/2021/08/general-medicine-case-1.html,non-cardiac
https://vaijarayapuri2021.blogspot.com/2021/08/general-medicine-case-1.html,non-cardiac
https://yashaswini23.blogspot.com/2021/09/this-is-online-e-log-book-to-discuss.html?m=1,non-cardiac
http://kavyamanjoosha15.blogspot.com/,non-cardiac
https://bdsgmpracticals.blogspot.com/2021/09/bds-gm-university-practical-exams.html,non-cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1602102069-long-case.html,non-cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1602102069-short-case.html,non-cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102017-long-case.html,cardiac
https://bdsgmpracticals.blogspot.com/2021/09/1702102017-short-case.html,non-cardiac
